"Comunidad","Periodo","Residuo","Total","Poblacion","Porcentaje_por_poblacion","PIB_PC"
"Principado de Asturias",2019,"Residuos domésticos voluminosos mezclados (enseres domésticos)",15158,1022800,1.48,23245
"Principado de Asturias",2019,"Residuos de vidrio",17413,1022800,1.7,23245
"Principado de Asturias",2019,"Residuos metálicos",742,1022800,0.07,23245
"Principado de Asturias",2019,"Residuos domésticos y similares (domésticos y vías públicas)",371569,1022800,36.33,23245
"Principado de Asturias",2019,"Otros",34,1022800,0,23245
"Principado de Asturias",2019,"Residuos de papel y cartón",42471,1022800,4.15,23245
"Principado de Asturias",2019,"TOTAL RESIDUOS MEZCLADOS",386727,1022800,37.81,23245
"Principado de Asturias",2020,"TOTAL RESIDUOS",478388,1018784,46.96,21012
"Principado de Asturias",2020,"Lodos comunes (secos)",0,1018784,0,21012
"Principado de Asturias",2020,"Otros",0,1018784,0,21012
"Principado de Asturias",2020,"Residuos minerales (incluye residuos de construcción y demolición)",12816,1018784,1.26,21012
"Principado de Asturias",2020,"TOTAL RESIDUOS MEZCLADOS",360808,1018784,35.42,21012
"Principado de Asturias",2020,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",0,1018784,0,21012
"Principado de Asturias",2020,"Residuos textiles",172,1018784,0.02,21012
"Principado de Asturias",2020,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",117580,1018784,11.54,21012
"Principado de Asturias",2020,"Residuos de plásticos",0,1018784,0,21012
"Principado de Asturias",2020,"Residuos de Madera",0,1018784,0,21012
"Principado de Asturias",2020,"Envases mixtos y embalajes mezclados",16152,1018784,1.59,21012
"Principado de Asturias",2020,"Residuos de pilas y acumuladores",12,1018784,0,21012
"Principado de Asturias",2020,"Residuos domésticos voluminosos mezclados (enseres domésticos)",0,1018784,0,21012
"Principado de Asturias",2020,"Residuos de vidrio",17260,1018784,1.69,21012
"Principado de Asturias",2020,"Residuos metálicos",634,1018784,0.06,21012
"Principado de Asturias",2020,"Residuos domésticos y similares (domésticos y vías públicas)",360808,1018784,35.42,21012
"Principado de Asturias",2020,"Residuos animales y vegetales",29972,1018784,2.94,21012
"Principado de Asturias",2020,"Residuos de papel y cartón",40562,1018784,3.98,21012
"Principado de Asturias",2021,"Residuos textiles",1039,1011792,0.1,23369
"Principado de Asturias",2021,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",128261,1011792,12.68,23369
"Principado de Asturias",2021,"Residuos metálicos",915,1011792,0.09,23369
"Principado de Asturias",2021,"TOTAL RESIDUOS",515448,1011792,50.94,23369
"Principado de Asturias",2021,"Envases mixtos y embalajes mezclados",16581,1011792,1.64,23369
"Principado de Asturias",2021,"Residuos minerales (incluye residuos de construcción y demolición)",8669,1011792,0.86,23369
"Principado de Asturias",2021,"Otros",14,1011792,0,23369
"Principado de Asturias",2021,"TOTAL RESIDUOS MEZCLADOS",387187,1011792,38.27,23369
"Principado de Asturias",2021,"Lodos comunes (secos)",0,1011792,0,23369
"Principado de Asturias",2021,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",2476,1011792,0.24,23369
"Principado de Asturias",2021,"Residuos de pilas y acumuladores",10,1011792,0,23369
"Principado de Asturias",2021,"Residuos de plásticos",171,1011792,0.02,23369
"Principado de Asturias",2021,"Residuos de Madera",3632,1011792,0.36,23369
"Principado de Asturias",2021,"Residuos domésticos y similares (domésticos y vías públicas)",387187,1011792,38.27,23369
"Principado de Asturias",2021,"Residuos de papel y cartón",43952,1011792,4.34,23369
"Principado de Asturias",2021,"Residuos de vidrio",17735,1011792,1.75,23369
"Principado de Asturias",2021,"Residuos animales y vegetales",33067,1011792,3.27,23369
"Principado de Asturias",2021,"Residuos domésticos voluminosos mezclados (enseres domésticos)",0,1011792,0,23369
"Región de Murcia",2010,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",180039,1461979,12.31,19164
"Región de Murcia",2010,"Residuos textiles",46,1461979,0,19164
"Región de Murcia",2010,"Otros",8708,1461979,0.6,19164
"Región de Murcia",2010,"Residuos minerales (incluye residuos de construcción y demolición)",472,1461979,0.03,19164
"Región de Murcia",2010,"TOTAL RESIDUOS",907503,1461979,62.07,19164
"Región de Murcia",2010,"Envases mixtos y embalajes mezclados",13236,1461979,0.91,19164
"Región de Murcia",2010,"Lodos comunes (secos)",1,1461979,0,19164
"Región de Murcia",2010,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",1752,1461979,0.12,19164
"Región de Murcia",2010,"Residuos de pilas y acumuladores",218,1461979,0.01,19164
"Región de Murcia",2010,"Residuos de plásticos",4404,1461979,0.3,19164
"Región de Murcia",2010,"Residuos metálicos",817,1461979,0.06,19164
"Región de Murcia",2010,"Residuos de vidrio",74000,1461979,5.06,19164
"Región de Murcia",2010,"Residuos de papel y cartón",22561,1461979,1.54,19164
"Región de Murcia",2010,"Residuos de Madera",871,1461979,0.06,19164
"Región de Murcia",2010,"Residuos domésticos y similares (domésticos y vías públicas)",711540,1461979,48.67,19164
"Región de Murcia",2010,"TOTAL RESIDUOS MEZCLADOS",727464,1461979,49.76,19164
"Región de Murcia",2010,"Residuos domésticos voluminosos mezclados (enseres domésticos)",15924,1461979,1.09,19164
"Región de Murcia",2010,"Residuos animales y vegetales",52953,1461979,3.62,19164
"Región de Murcia",2011,"Residuos minerales (incluye residuos de construcción y demolición)",3496,1470069,0.24,18641
"Región de Murcia",2011,"Residuos textiles",421,1470069,0.03,18641
"Región de Murcia",2011,"TOTAL RESIDUOS",646344,1470069,43.97,18641
"Región de Murcia",2011,"TOTAL RESIDUOS MEZCLADOS",579415,1470069,39.41,18641
"Región de Murcia",2011,"Otros",675,1470069,0.05,18641
"Región de Murcia",2011,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",66929,1470069,4.55,18641
"Región de Murcia",2011,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",2020,1470069,0.14,18641
"Región de Murcia",2011,"Residuos de Madera",1206,1470069,0.08,18641
"Región de Murcia",2011,"Envases mixtos y embalajes mezclados",13506,1470069,0.92,18641
"Región de Murcia",2011,"Lodos comunes (secos)",0,1470069,0,18641
"Región de Murcia",2011,"Residuos domésticos voluminosos mezclados (enseres domésticos)",1694,1470069,0.12,18641
"Región de Murcia",2011,"Residuos animales y vegetales",2312,1470069,0.16,18641
"Región de Murcia",2011,"Residuos de pilas y acumuladores",133,1470069,0.01,18641
"Región de Murcia",2011,"Residuos metálicos",3275,1470069,0.22,18641
"Región de Murcia",2011,"Residuos de papel y cartón",18849,1470069,1.28,18641
"Región de Murcia",2011,"Residuos de vidrio",18755,1470069,1.28,18641
"Región de Murcia",2011,"Residuos de plásticos",2281,1470069,0.16,18641
"Región de Murcia",2011,"Residuos domésticos y similares (domésticos y vías públicas)",577721,1470069,39.3,18641
"Región de Murcia",2012,"Residuos metálicos",263,1474449,0.02,18140
"Región de Murcia",2012,"Residuos minerales (incluye residuos de construcción y demolición)",2142,1474449,0.15,18140
"Región de Murcia",2012,"Residuos de vidrio",22590,1474449,1.53,18140
"Región de Murcia",2012,"TOTAL RESIDUOS",642582,1474449,43.58,18140
"Región de Murcia",2012,"TOTAL RESIDUOS MEZCLADOS",582856,1474449,39.53,18140
"Región de Murcia",2012,"Otros",123,1474449,0.01,18140
"Región de Murcia",2012,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",59726,1474449,4.05,18140
"Región de Murcia",2012,"Residuos de Madera",560,1474449,0.04,18140
"Región de Murcia",2012,"Residuos de papel y cartón",8430,1474449,0.57,18140
"Región de Murcia",2012,"Residuos textiles",328,1474449,0.02,18140
"Región de Murcia",2012,"Residuos domésticos y similares (domésticos y vías públicas)",579368,1474449,39.29,18140
"Región de Murcia",2012,"Residuos de plásticos",1512,1474449,0.1,18140
"Región de Murcia",2012,"Residuos animales y vegetales",7402,1474449,0.5,18140
"Región de Murcia",2012,"Envases mixtos y embalajes mezclados",15688,1474449,1.06,18140
"Región de Murcia",2012,"Lodos comunes (secos)",4,1474449,0,18140
"Región de Murcia",2012,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",564,1474449,0.04,18140
"Región de Murcia",2012,"Residuos domésticos voluminosos mezclados (enseres domésticos)",3488,1474449,0.24,18140
"Región de Murcia",2012,"Residuos de pilas y acumuladores",120,1474449,0.01,18140
"Región de Murcia",2013,"Residuos domésticos y similares (domésticos y vías públicas)",606321,1472049,41.19,18198
"Región de Murcia",2013,"Residuos de Madera",741,1472049,0.05,18198
"Región de Murcia",2013,"Residuos de vidrio",22132,1472049,1.5,18198
"Región de Murcia",2013,"Residuos metálicos",190,1472049,0.01,18198
"Región de Murcia",2013,"Residuos minerales (incluye residuos de construcción y demolición)",1793,1472049,0.12,18198
"Región de Murcia",2013,"Residuos domésticos voluminosos mezclados (enseres domésticos)",3814,1472049,0.26,18198
"Región de Murcia",2013,"Residuos de papel y cartón",7474,1472049,0.51,18198
"Región de Murcia",2013,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",53090,1472049,3.61,18198
"Región de Murcia",2013,"Residuos de plásticos",106,1472049,0.01,18198
"Región de Murcia",2013,"TOTAL RESIDUOS MEZCLADOS",610135,1472049,41.45,18198
"Región de Murcia",2013,"Otros",2887,1472049,0.2,18198
"Región de Murcia",2013,"Residuos animales y vegetales",4671,1472049,0.32,18198
"Región de Murcia",2013,"TOTAL RESIDUOS",663225,1472049,45.05,18198
"Región de Murcia",2013,"Envases mixtos y embalajes mezclados",12401,1472049,0.84,18198
"Región de Murcia",2013,"Residuos de pilas y acumuladores",108,1472049,0.01,18198
"Región de Murcia",2013,"Residuos textiles",215,1472049,0.01,18198
"Región de Murcia",2013,"Lodos comunes (secos)",0,1472049,0,18198
"Región de Murcia",2013,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",372,1472049,0.03,18198
"Región de Murcia",2014,"Residuos de pilas y acumuladores",606,1466818,0.04,18279
"Región de Murcia",2014,"Residuos de plásticos",172,1466818,0.01,18279
"Región de Murcia",2014,"Residuos de vidrio",21991,1466818,1.5,18279
"Región de Murcia",2014,"Residuos domésticos y similares (domésticos y vías públicas)",596188,1466818,40.64,18279
"Región de Murcia",2014,"Residuos domésticos voluminosos mezclados (enseres domésticos)",11546,1466818,0.79,18279
"Región de Murcia",2014,"Envases mixtos y embalajes mezclados",12795,1466818,0.87,18279
"Región de Murcia",2014,"Residuos animales y vegetales",4788,1466818,0.33,18279
"Región de Murcia",2014,"Residuos de Madera",801,1466818,0.05,18279
"Región de Murcia",2014,"Residuos metálicos",196,1466818,0.01,18279
"Región de Murcia",2014,"Residuos minerales (incluye residuos de construcción y demolición)",12079,1466818,0.82,18279
"Región de Murcia",2014,"Otros",754,1466818,0.05,18279
"Región de Murcia",2014,"Residuos de papel y cartón",12864,1466818,0.88,18279
"Región de Murcia",2014,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",69159,1466818,4.71,18279
"Región de Murcia",2014,"TOTAL RESIDUOS MEZCLADOS",607734,1466818,41.43,18279
"Región de Murcia",2014,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",1971,1466818,0.13,18279
"Región de Murcia",2014,"TOTAL RESIDUOS",676893,1466818,46.15,18279
"Región de Murcia",2014,"Lodos comunes (secos)",0,1466818,0,18279
"Región de Murcia",2014,"Residuos textiles",142,1466818,0.01,18279
"Región de Murcia",2015,"Residuos de pilas y acumuladores",730,1467288,0.05,19473
"Región de Murcia",2015,"Lodos comunes (secos)",0,1467288,0,19473
"Región de Murcia",2015,"Residuos textiles",144,1467288,0.01,19473
"Región de Murcia",2015,"Envases mixtos y embalajes mezclados",13466,1467288,0.92,19473
"Región de Murcia",2015,"Residuos minerales (incluye residuos de construcción y demolición)",11965,1467288,0.82,19473
"Región de Murcia",2015,"Residuos de vidrio",23450,1467288,1.6,19473
"Región de Murcia",2015,"Residuos de plásticos",170,1467288,0.01,19473
"Región de Murcia",2015,"Residuos metálicos",194,1467288,0.01,19473
"Región de Murcia",2015,"TOTAL RESIDUOS",680064,1467288,46.35,19473
"Región de Murcia",2015,"Residuos de Madera",793,1467288,0.05,19473
"Región de Murcia",2015,"Residuos de papel y cartón",13814,1467288,0.94,19473
"Región de Murcia",2015,"Residuos domésticos voluminosos mezclados (enseres domésticos)",11306,1467288,0.77,19473
"Región de Murcia",2015,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",2373,1467288,0.16,19473
"Región de Murcia",2015,"Residuos domésticos y similares (domésticos y vías públicas)",589409,1467288,40.17,19473
"Región de Murcia",2015,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",79349,1467288,5.41,19473
"Región de Murcia",2015,"Residuos animales y vegetales",11503,1467288,0.78,19473
"Región de Murcia",2015,"TOTAL RESIDUOS MEZCLADOS",600715,1467288,40.94,19473
"Región de Murcia",2015,"Otros",747,1467288,0.05,19473
"Región de Murcia",2016,"Residuos animales y vegetales",5177,1464847,0.35,19995
"Región de Murcia",2016,"TOTAL RESIDUOS MEZCLADOS",624223,1464847,42.61,19995
"Región de Murcia",2016,"Otros",81,1464847,0.01,19995
"Región de Murcia",2016,"Envases mixtos y embalajes mezclados",14860,1464847,1.01,19995
"Región de Murcia",2016,"Equipos eléctricos desechados y Componentes de equipos eléctrónicos desechados",965,1464847,0.07,19995
"Región de Murcia",2016,"Residuos de pilas y acumuladores",95,1464847,0.01,19995
"Región de Murcia",2016,"Residuos textiles",564,1464847,0.04,19995
"Región de Murcia",2016,"TOTAL RESIDUOS DE RECOGIDA SEPARADA",69291,1464847,4.73,19995
"Región de Murcia",2016,"Lodos comunes (secos)",0,1464847,0,19995
"Región de Murcia",2016,"Residuos de plásticos",1512,1464847,0.1,19995
"Región de Murcia",2016,"Residuos metálicos",242,1464847,0.02,19995
